cve,svn_commit,other_platform_git_commit,github_commit,equivalent_commit
CVE-2018-16468,,,https://github.com/flavorjones/loofah/commit/be0fd3ac0fad452730f10e318fa31706257fd081,
CVE-2018-16462,,,https://github.com/vincentmorneau/apex-publish-static-files/commit/2209af8f2b65c24aa55ab757e0e05b958c16f063,
CVE-2018-16407,,https://gitlab.com/mayan-edms/mayan-edms/commit/076468a9225e4630a463c0bbceb8e5b805fe380c,,
CVE-2018-16406,,https://gitlab.com/mayan-edms/mayan-edms/commit/48dfc06e49c7f773749e063f8cc69c95509d1c32,,
CVE-2018-16405,,https://gitlab.com/mayan-edms/mayan-edms/commit/9ebe80595afe4fdd1e2c74358d6a9421f4ce130e,,
CVE-2018-16329,,,https://github.com/ImageMagick/ImageMagick/commit/2c75f301d9ac84f91071393b02d8c88c8341c91c,
CVE-2018-16329,,,https://github.com/ImageMagick/ImageMagick/commit/5bf7ff59c8ada957d6a681a0a2cc29f3813ad4bc,
CVE-2018-15758,,,https://github.com/spring-projects/spring-security-oauth/commit/ddd65cd9417ae1e4a69e4193a622300db38e2ef1,
CVE-2018-15758,,,https://github.com/spring-projects/spring-security-oauth/commit/4082ec7ae3d39198a47b5c803ccb20dacefb0b09,
CVE-2018-15758,,,https://github.com/spring-projects/spring-security-oauth/commit/f92223afc71687bd3156298054903f50aa71fbf9,
CVE-2018-15727,,,https://github.com/grafana/grafana/commit/df83bf10a225811927644bdf6265fa80bdea9137,
CVE-2018-15727,,,https://github.com/grafana/grafana/commit/7baecf0d0deae0d865e45cf03e082bc0db3f28c3,
CVE-2018-15727,,,https://github.com/grafana/grafana/commit/92ed1f04afcdead02fe3a8bf53caecc89db1c5dc,
CVE-2018-15531,,,https://github.com/javamelody/javamelody/commit/ef111822562d0b9365bd3e671a75b65bd0613353,
CVE-2018-15178,,,https://github.com/gogs/gogs/commit/1f247cf8139cb483276cd8dd06385a800ce9d4b2,git_1f247cf8139cb483276cd8dd06385a800ce9d4b2==git_8cf5fa60da6cf81b990650f141777209a383284c
CVE-2018-15178,,,https://github.com/gogs/gogs/commit/8cf5fa60da6cf81b990650f141777209a383284c,git_1f247cf8139cb483276cd8dd06385a800ce9d4b2==git_8cf5fa60da6cf81b990650f141777209a383284c
CVE-2018-14840,,,https://github.com/intelliants/subrion/commit/cb10ac2294cb2c3a6d2159f9a2bb8c58a2a10a47,git_cb10ac2294cb2c3a6d2159f9a2bb8c58a2a10a47==git_b12e287d3814c0f2d0b1892f95fc0190972d2ba5
CVE-2018-14840,,,https://github.com/intelliants/subrion/commit/b12e287d3814c0f2d0b1892f95fc0190972d2ba5,git_cb10ac2294cb2c3a6d2159f9a2bb8c58a2a10a47==git_b12e287d3814c0f2d0b1892f95fc0190972d2ba5
CVE-2018-14774,,,https://github.com/symfony/symfony/commit/9cfcaba0bf71f87683510b5f47ebaac5f5d6a5ba,git_9cfcaba0bf71f87683510b5f47ebaac5f5d6a5ba==git_08a32d44b62275b3c6499493dd95e099c84daf60
CVE-2018-14774,,,https://github.com/symfony/symfony/commit/08a32d44b62275b3c6499493dd95e099c84daf60,git_9cfcaba0bf71f87683510b5f47ebaac5f5d6a5ba==git_08a32d44b62275b3c6499493dd95e099c84daf60
CVE-2018-14774,,,https://github.com/symfony/symfony/commit/0f7667d6430eb6529d84a29d7aa83991d1ac4fd0,
CVE-2018-14774,,,https://github.com/symfony/symfony/commit/67044af83d61cfef81349c7add4ade5369acf339,git_67044af83d61cfef81349c7add4ade5369acf339==git_96504fb8c9f91204727d2930eb837473ce154956
CVE-2018-14774,,,https://github.com/symfony/symfony/commit/96504fb8c9f91204727d2930eb837473ce154956,git_67044af83d61cfef81349c7add4ade5369acf339==git_96504fb8c9f91204727d2930eb837473ce154956
CVE-2018-14774,,,https://github.com/symfony/symfony/commit/1db2d2eda82c8bc031ccd9b85326c0860e5899a2,git_1db2d2eda82c8bc031ccd9b85326c0860e5899a2==git_7f912bbb78377c2ea331b3da28363435fbd91337
CVE-2018-14774,,,https://github.com/symfony/symfony/commit/7f912bbb78377c2ea331b3da28363435fbd91337,git_1db2d2eda82c8bc031ccd9b85326c0860e5899a2==git_7f912bbb78377c2ea331b3da28363435fbd91337
CVE-2018-14774,,,https://github.com/symfony/symfony/commit/974240e178bb01d734bf1df1ad5c3beba6a2f982,
CVE-2018-14774,,,https://github.com/symfony/symfony/commit/bcf5897bb1a99d4acae8bf7b73e81bfdeaac0922,
CVE-2018-14774,,,https://github.com/symfony/symfony/commit/725dee4cd8b4ccd52e335ae4b4522242cea9bd4a,
CVE-2018-14731,,,https://github.com/parcel-bundler/parcel/commit/066e0bf6bd26b15c78bd47df023452e4b20073e4,
CVE-2018-14731,,,https://github.com/parcel-bundler/parcel/commit/fed12bcd93388965a08db246866563428806cace,git_92b5c0830662f8baebc6fd4eadfd5ddd3de963a3==git_fed12bcd93388965a08db246866563428806cace
CVE-2018-14731,,,https://github.com/parcel-bundler/parcel/commit/92b5c0830662f8baebc6fd4eadfd5ddd3de963a3,git_92b5c0830662f8baebc6fd4eadfd5ddd3de963a3==git_a1a542278bd9ea08876afaffac7d17d3e6359109
CVE-2018-14731,,,https://github.com/parcel-bundler/parcel/commit/a1a542278bd9ea08876afaffac7d17d3e6359109,git_92b5c0830662f8baebc6fd4eadfd5ddd3de963a3==git_a1a542278bd9ea08876afaffac7d17d3e6359109
CVE-2018-14642,,,https://github.com/undertow-io/undertow/commit/dc22648efe16968242df5d793e3418afafcb36c0,
CVE-2018-14642,,,https://github.com/undertow-io/undertow/commit/c46b7b49c5a561731c84a76ee52244369af1af8a,
CVE-2018-14635,,https://opendev.org/openstack/neutron/commit/54aa6e81cb17b33ce4d5d469cc11dec2869c762d,,
CVE-2018-14635,,,https://github.com/openstack/neutron/commit/13631ff187b6c2c6eec4f356a917288560dc5886,git_54aa6e81cb17b33ce4d5d469cc11dec2869c762d==git_13631ff187b6c2c6eec4f356a917288560dc5886
CVE-2018-14574,,,https://github.com/django/django/commit/a656a681272f8f3734b6eb38e9a88aa0d91806f1,
CVE-2018-14574,,,https://github.com/django/django/commit/d6eaee092709aad477a9894598496c6deec532ff,
CVE-2018-14574,,,https://github.com/django/django/commit/c4e5ff7fdb5fce447675e90291fd33fddd052b3c,
CVE-2018-14574,,,https://github.com/django/django/commit/6fffc3c6d420e44f4029d5643f38d00a39b08525,
CVE-2018-14042,,,https://github.com/twbs/bootstrap/commit/7cfc6a94333bf4e290dd6bc3f8184565a2b36d61,
CVE-2018-14042,,,https://github.com/twbs/bootstrap/commit/2d90d369bbc2bd2647620246c55cec8c4705e3d0,git_efca80bb5bb34546a2e7a9488b89f71457d2ad92==git_2d90d369bbc2bd2647620246c55cec8c4705e3d0
CVE-2018-14042,,,https://github.com/twbs/bootstrap/commit/efca80bb5bb34546a2e7a9488b89f71457d2ad92,git_efca80bb5bb34546a2e7a9488b89f71457d2ad92==git_2d90d369bbc2bd2647620246c55cec8c4705e3d0
CVE-2018-13863,,,https://github.com/mongodb/js-bson/commit/511ecc487ea57f554a0d199206a58efbc9cd121c,
CVE-2018-13863,,,https://github.com/mongodb/js-bson/commit/bd61c45157c53a1698ff23770160cf4783e9ea4a,
CVE-2018-13818,,,https://github.com/twigphp/Twig/commit/eddb97148ad779f27e670e1e3f19fb323aedafeb,
CVE-2018-13797,,,https://github.com/scravy/node-macaddress/commit/358fd594adb196a86b94ac9c691f69fe5dad2332,
CVE-2018-13790,,,https://github.com/concrete5/concrete5/commit/dc742c1ec83b992cd02d70ae19ee190bbed0b3e8,git_dc742c1ec83b992cd02d70ae19ee190bbed0b3e8==git_e24cd2edc9d1ec809238f52a3b91b21eda376a3f
CVE-2018-13790,,,https://github.com/concrete5/concrete5/commit/e24cd2edc9d1ec809238f52a3b91b21eda376a3f,git_dc742c1ec83b992cd02d70ae19ee190bbed0b3e8==git_e24cd2edc9d1ec809238f52a3b91b21eda376a3f
CVE-2018-13450,,,https://github.com/Dolibarr/dolibarr/commit/36402c22eef49d60edd73a2f312f8e28fe0bd1cb,
CVE-2018-13449,,,https://github.com/Dolibarr/dolibarr/commit/36402c22eef49d60edd73a2f312f8e28fe0bd1cb,
CVE-2018-13448,,,https://github.com/Dolibarr/dolibarr/commit/36402c22eef49d60edd73a2f312f8e28fe0bd1cb,
CVE-2018-13447,,,https://github.com/Dolibarr/dolibarr/commit/36402c22eef49d60edd73a2f312f8e28fe0bd1cb,
CVE-2018-1320,,,https://github.com/apache/thrift/commit/d973409661f820d80d72c0034d06a12348c8705e,
CVE-2018-12976,,,https://github.com/golang/gddo/commit/daffe1f90ec57f8ed69464f9094753fc6452e983,
CVE-2018-12615,,,https://github.com/phusion/passenger/commit/4e97fdb86d0a0141ec9a052c6e691fcd07bb45c8,
CVE-2018-12608,,,https://github.com/moby/moby/commit/2e4fdad273c24d29efce515e5cf381e2e0d2af38,
CVE-2018-12608,,,https://github.com/moby/moby/commit/ddd5278b07b1c2b12b906244153fd9340e0d7910,
CVE-2018-12608,,,https://github.com/moby/moby/commit/190c6e8cf8b893874a33d83f78307f1bed0bfbcd,
CVE-2018-12557,,,https://github.com/openstack-infra/zuul/commit/ffe7278c08e6e36bf8b18f732c764e00ff51551e,
CVE-2018-12043,,,https://github.com/symphonycms/symphonycms/commit/1ace6b31867cc83267b3550686271c9c65ac3ec0,
CVE-2018-1193,,,https://github.com/cloudfoundry/gorouter/commit/6734f35425ce1525660f7b231e030f2660eaf668,
CVE-2018-1193,,,https://github.com/cloudfoundry/gorouter/commit/11d9b6ebcd319bb25b0e4ceb0b7628381a283785,
CVE-2018-11914,,https://source.codeaurora.org/quic/le/meta-qti-bsp/commit/?id=e1a95254dd0ec874f884160aaf0f5ce7947a06c8,,
CVE-2018-11914,,https://source.codeaurora.org/quic/le/meta-qti-bsp/commit/?id=ecd2fb4ab9e2a6851add554af03cebe337345c44,,
CVE-2018-11804,,,https://github.com/apache/spark/commit/c21d7e1bb958a0cfa4cba34a688d594466088c9e,
CVE-2018-11804,,,https://github.com/apache/spark/commit/ac586bbb016d70c60b1bd2ea5320fd56c3a8eead,
CVE-2018-11798,,,https://github.com/apache/thrift/commit/2a2b72f6c8aef200ecee4984f011e06052288ff2,git_2a2b72f6c8aef200ecee4984f011e06052288ff2==git_cfa52d62f55f5aa5fa351b9d64e6dc731c94619f
CVE-2018-11798,,,https://github.com/apache/thrift/commit/7a5e210baa8783d46e5b183e036680d4b317b2a0,git_2a2b72f6c8aef200ecee4984f011e06052288ff2==git_7a5e210baa8783d46e5b183e036680d4b317b2a0
CVE-2018-11798,,,https://github.com/apache/thrift/commit/cfa52d62f55f5aa5fa351b9d64e6dc731c94619f,git_2a2b72f6c8aef200ecee4984f011e06052288ff2==git_cfa52d62f55f5aa5fa351b9d64e6dc731c94619f
CVE-2018-11647,,,https://github.com/jaredhanson/oauth2orize-fprm/commit/2bf9faee787eb004abbdfb6f4cc2fb06653defd5,git_d48b4dd0e5a25ee2094725d98c35e468f027afd8==git_d48b4dd0e5a25ee2094725d98c35e468f027afd8
CVE-2018-11647,,,https://github.com/jaredhanson/oauth2orize-fprm/commit/d48b4dd0e5a25ee2094725d98c35e468f027afd8,git_d48b4dd0e5a25ee2094725d98c35e468f027afd8==git_d48b4dd0e5a25ee2094725d98c35e468f027afd8
CVE-2018-11627,,,https://github.com/sinatra/sinatra/commit/12786867d6faaceaec62c7c2cb5b0e2dc074d71a,git_12786867d6faaceaec62c7c2cb5b0e2dc074d71a==git_3742bddcee8eb5afd69cf51327c1716c506e1adc
CVE-2018-11627,,,https://github.com/sinatra/sinatra/commit/3742bddcee8eb5afd69cf51327c1716c506e1adc,git_12786867d6faaceaec62c7c2cb5b0e2dc074d71a==git_3742bddcee8eb5afd69cf51327c1716c506e1adc
CVE-2018-11093,,,https://github.com/ckeditor/ckeditor5-link/commit/8cb782eceba10fc481e4021cb5d25b2a85d1b04e,
CVE-2018-11093,,,https://github.com/ckeditor/ckeditor5/commit/a23590ec1e4742f2483350af1332bd209c780e1a,
CVE-2018-11087,,,https://github.com/spring-projects/spring-amqp/commit/444b74e95bb299af5e23ebf006fbb45d574fb95e,
CVE-2018-11087,,,https://github.com/spring-projects/spring-amqp/commit/d64e7fa3993dac577c0973e0caf8c31d27ef5e44,
CVE-2018-1099,,,https://github.com/etcd-io/etcd/commit/a7e5790c82039945639798ae9a3289fe787f5e56,
CVE-2018-1098,,,https://github.com/etcd-io/etcd/commit/a7e5790c82039945639798ae9a3289fe787f5e56,
CVE-2018-10936,,,https://github.com/pgjdbc/pgjdbc/commit/cdeeaca47dc3bc6f727c79a582c9e4123099526e,
CVE-2018-10903,,,https://github.com/pyca/cryptography/commit/d4378e42937b56f473ddade2667f919ce32208cb,git_d4378e42937b56f473ddade2667f919ce32208cb==git_688e0f673bfbf43fa898994326c6877f00ab19ef
CVE-2018-10903,,,https://github.com/pyca/cryptography/commit/688e0f673bfbf43fa898994326c6877f00ab19ef,git_d4378e42937b56f473ddade2667f919ce32208cb==git_688e0f673bfbf43fa898994326c6877f00ab19ef
CVE-2018-10366,,,https://github.com/rainlab/user-plugin/commit/098c2bc907443d67e9e18645f850e3de42941d20,
CVE-2018-10188,,,https://github.com/phpmyadmin/phpmyadmin/commit/c6dd6b56e236a3aff953cee4135ecaa67130e641,
CVE-2018-10095,,,https://github.com/Dolibarr/dolibarr/commit/1dc466e1fb687cfe647de4af891720419823ed56,
CVE-2018-10094,,,https://github.com/Dolibarr/dolibarr/commit/7ade4e37f24d6859987bb9f6232f604325633fdd,
CVE-2018-10092,,,https://github.com/Dolibarr/dolibarr/commit/5d121b2d3ae2a95abebc9dc31e4782cbc61a1f39,
CVE-2018-10055,,,https://github.com/tensorflow/tensorflow/commit/111e04aed22fdeed494580dae127720326c1b8ee,
CVE-2018-10055,,,https://github.com/tensorflow/tensorflow/commit/3c1d5bc91be37396c73060bf123ead784741c6ef,
CVE-2018-10055,,,https://github.com/tensorflow/tensorflow/commit/3a279f15fde94882c27670dee313ce501cba92b9,
CVE-2018-10055,,,https://github.com/tensorflow/tensorflow/commit/c89ab82a82585cdaa90bf4911980e9e845909e78,
CVE-2018-1002208,,,https://github.com/icsharpcode/SharpZipLib/commit/5376c2daf1c0e0665398dee765af2047e43146ca,git_5376c2daf1c0e0665398dee765af2047e43146ca==git_79503293a6991d7074236b9442c151562b94c648
CVE-2018-1002208,,,https://github.com/icsharpcode/SharpZipLib/commit/79503293a6991d7074236b9442c151562b94c648,git_5376c2daf1c0e0665398dee765af2047e43146ca==git_79503293a6991d7074236b9442c151562b94c648
CVE-2018-1002207,,,https://github.com/mholt/archiver/commit/e4ef56d48eb029648b0e895bb0b6a393ef0829c3,
CVE-2018-1002205,,,https://github.com/haf/DotNetZip.Semverd/commit/55d2c13c0cc64654e18fcdd0038fdb3d7458e366,git_8e79ed7dc17fe6d3c74c7ac1344b2aa60eb30039==git_55d2c13c0cc64654e18fcdd0038fdb3d7458e366
CVE-2018-1002205,,,https://github.com/haf/DotNetZip.Semverd/commit/8e79ed7dc17fe6d3c74c7ac1344b2aa60eb30039,git_8e79ed7dc17fe6d3c74c7ac1344b2aa60eb30039==git_55d2c13c0cc64654e18fcdd0038fdb3d7458e366
CVE-2018-1002204,,,https://github.com/cthackers/adm-zip/commit/6f4dfeb9a2166e93207443879988f97d88a37cde,git_6f4dfeb9a2166e93207443879988f97d88a37cde==git_62f64004fefb894c523a7143e8a88ebe6c84df25
CVE-2018-1002204,,,https://github.com/cthackers/adm-zip/commit/62f64004fefb894c523a7143e8a88ebe6c84df25,git_6f4dfeb9a2166e93207443879988f97d88a37cde==git_62f64004fefb894c523a7143e8a88ebe6c84df25
CVE-2018-1002203,,,https://github.com/ZJONSSON/node-unzipper/commit/2220ddd5b58f6252069a4f99f9475441ad0b50cd,git_2220ddd5b58f6252069a4f99f9475441ad0b50cd==git_5f68901c2e2e062a5e0083a81d257eccea0eb760
CVE-2018-1002203,,,https://github.com/ZJONSSON/node-unzipper/commit/5f68901c2e2e062a5e0083a81d257eccea0eb760,git_2220ddd5b58f6252069a4f99f9475441ad0b50cd==git_5f68901c2e2e062a5e0083a81d257eccea0eb760
CVE-2018-1002150,,,https://github.com/koji-project/koji/commit/642bcb3bd9139aaedafe5b3600dd71a326c0026f,git_642bcb3bd9139aaedafe5b3600dd71a326c0026f==git_ab1ade75c155c2325ec92913fc5c510fd61757a1
CVE-2018-1002150,,,https://github.com/koji-project/koji/commit/ab1ade75c155c2325ec92913fc5c510fd61757a1,git_642bcb3bd9139aaedafe5b3600dd71a326c0026f==git_ab1ade75c155c2325ec92913fc5c510fd61757a1
CVE-2018-1002105,,,https://github.com/kubernetes/kubernetes/commit/b2c49d54c7843aabefde352093e74471e3791f58,
CVE-2018-1002105,,,https://github.com/kubernetes/kubernetes/commit/95db06899116fcbfda0327073eb292dfca408f38,
CVE-2018-1002105,,,https://github.com/kubernetes/kubernetes/commit/b34edcc6f4350377cd62bf4f3c09890732cadb35,
CVE-2018-1002105,,,https://github.com/kubernetes/kubernetes/commit/8049c75d464f32ab45d43e6840d3f18b1d947b26,
CVE-2018-1002105,,,https://github.com/kubernetes/kubernetes/commit/4faa71170f4ba2d36e346ccc319b8405d807c657,git_753b2dbc622f5cc417845f0ff8a77f539a4213ea==git_4faa71170f4ba2d36e346ccc319b8405d807c657
CVE-2018-1002105,,,https://github.com/kubernetes/kubernetes/commit/753b2dbc622f5cc417845f0ff8a77f539a4213ea,git_753b2dbc622f5cc417845f0ff8a77f539a4213ea==git_4faa71170f4ba2d36e346ccc319b8405d807c657
CVE-2018-1002105,,,https://github.com/kubernetes/kubernetes/commit/0535bcef95a33855f0a722c8cd822c663fc6275e,git_0535bcef95a33855f0a722c8cd822c663fc6275e==git_637c7e288581ee40ab4ca210618a89a555b6e7e9
CVE-2018-1002105,,,https://github.com/kubernetes/kubernetes/commit/637c7e288581ee40ab4ca210618a89a555b6e7e9,git_0535bcef95a33855f0a722c8cd822c663fc6275e==git_637c7e288581ee40ab4ca210618a89a555b6e7e9
CVE-2018-1002105,,,https://github.com/kubernetes/kubernetes/commit/774585f773c7c591645f876e0a26155b7838debe,git_774585f773c7c591645f876e0a26155b7838debe==git_435f92c719f279a3a67808c80521ea17d5715c66
CVE-2018-1002105,,,https://github.com/kubernetes/kubernetes/commit/435f92c719f279a3a67808c80521ea17d5715c66,git_774585f773c7c591645f876e0a26155b7838debe==git_435f92c719f279a3a67808c80521ea17d5715c66
CVE-2018-1002105,,,https://github.com/kubernetes/kubernetes/commit/b84e3dd6f80af4016acfd891ef6cc50ce05d4b5b,git_b84e3dd6f80af4016acfd891ef6cc50ce05d4b5b==git_2257c1ecbe3c0cf71dd50b82752ae189c94ec905
CVE-2018-1002105,,,https://github.com/kubernetes/kubernetes/commit/2257c1ecbe3c0cf71dd50b82752ae189c94ec905,git_b84e3dd6f80af4016acfd891ef6cc50ce05d4b5b==git_2257c1ecbe3c0cf71dd50b82752ae189c94ec905
CVE-2018-1002102,,,https://github.com/kubernetes/kubernetes/commit/50cf168e83f942f4850191c268461d07fcac19c7,git_50cf168e83f942f4850191c268461d07fcac19c7==git_d9aeea6ba4a52a4924050636c2205d007d4a507d
CVE-2018-1002102,,,https://github.com/kubernetes/kubernetes/commit/d9aeea6ba4a52a4924050636c2205d007d4a507d,git_50cf168e83f942f4850191c268461d07fcac19c7==git_d9aeea6ba4a52a4924050636c2205d007d4a507d
CVE-2018-1002102,,,https://github.com/kubernetes/kubernetes/commit/109b67c291de3b9bda35c35e471b9064de6ff859,git_109b67c291de3b9bda35c35e471b9064de6ff859==git_4ee9f007cbc88cca5fa3e8576ff951a52a248e3c
CVE-2018-1002102,,,https://github.com/kubernetes/kubernetes/commit/4ee9f007cbc88cca5fa3e8576ff951a52a248e3c,git_109b67c291de3b9bda35c35e471b9064de6ff859==git_4ee9f007cbc88cca5fa3e8576ff951a52a248e3c
CVE-2018-1002102,,,https://github.com/kubernetes/kubernetes/commit/e385ba8c4a0860746e661b39611c88aff5bee5f2,git_687c04c53006441ed40f4fa7c09a726cfcec380e==git_687c04c53006441ed40f4fa7c09a726cfcec380e
CVE-2018-1002102,,,https://github.com/kubernetes/kubernetes/commit/687c04c53006441ed40f4fa7c09a726cfcec380e,git_687c04c53006441ed40f4fa7c09a726cfcec380e==git_687c04c53006441ed40f4fa7c09a726cfcec380e
CVE-2018-1002101,,,https://github.com/kubernetes/kubernetes/commit/b2fb73ffead03d3d13f054b45867981bf2916976,
CVE-2018-1002101,,,https://github.com/kubernetes/kubernetes/commit/46981ede3a65ac8a80abaeb6ccb480537bcb3d2d,
CVE-2018-1002101,,,https://github.com/kubernetes/kubernetes/commit/914e404d3fc40d6c1d1d02abf2fd3ea0667f3fca,
CVE-2018-1002101,,,https://github.com/kubernetes/kubernetes/commit/d65039c56ce4de5f2efdc38aa1284eeb95f89169,git_d65039c56ce4de5f2efdc38aa1284eeb95f89169==git_27bc865cc1bffb97d4dff38492aa9f830f859e45
CVE-2018-1002101,,,https://github.com/kubernetes/kubernetes/commit/27bc865cc1bffb97d4dff38492aa9f830f859e45,git_d65039c56ce4de5f2efdc38aa1284eeb95f89169==git_27bc865cc1bffb97d4dff38492aa9f830f859e45
CVE-2018-1000888,,,https://github.com/pear/Archive_Tar/commit/59ace120ac5ceb5f0d36e40e48e1884de1badf76,
CVE-2018-1000872,,,https://github.com/OpenKMIP/PyKMIP/commit/3a7b880bdf70d295ed8af3a5880bab65fa6b3932,git_3a7b880bdf70d295ed8af3a5880bab65fa6b3932==git_06c960236bcaf6717fc5cf66cf8b5179804c5a05
CVE-2018-1000872,,,https://github.com/OpenKMIP/PyKMIP/commit/06c960236bcaf6717fc5cf66cf8b5179804c5a05,git_3a7b880bdf70d295ed8af3a5880bab65fa6b3932==git_06c960236bcaf6717fc5cf66cf8b5179804c5a05
CVE-2018-1000855,,,https://github.com/basecamp/easymon/commit/a5deaf7359fc177fcf3fca725618b53619a30b7e,git_a5deaf7359fc177fcf3fca725618b53619a30b7e==git_16b787030584857046ce2e81e60c811d55a015a6
CVE-2018-1000855,,,https://github.com/basecamp/easymon/commit/16b787030584857046ce2e81e60c811d55a015a6,git_a5deaf7359fc177fcf3fca725618b53619a30b7e==git_16b787030584857046ce2e81e60c811d55a015a6
CVE-2018-1000843,,,https://github.com/spotify/luigi/commit/53b52e12745075a8acc016d33945d9d6a7a6aaeb,git_53b52e12745075a8acc016d33945d9d6a7a6aaeb==git_1a5b64106e9182aca70b52b0c55d70c64d76f413
CVE-2018-1000843,,,https://github.com/spotify/luigi/commit/1a5b64106e9182aca70b52b0c55d70c64d76f413,git_53b52e12745075a8acc016d33945d9d6a7a6aaeb==git_1a5b64106e9182aca70b52b0c55d70c64d76f413
CVE-2018-1000814,,,https://github.com/aio-libs/aiohttp-session/commit/308c839deac8ed9be169397c1328f72c75ac793e,git_308c839deac8ed9be169397c1328f72c75ac793e==git_1b356f01bbab57d041c9a75bacd72fbbf8524728
CVE-2018-1000814,,,https://github.com/aio-libs/aiohttp-session/commit/1b356f01bbab57d041c9a75bacd72fbbf8524728,git_308c839deac8ed9be169397c1328f72c75ac793e==git_1b356f01bbab57d041c9a75bacd72fbbf8524728
CVE-2018-1000809,,,https://github.com/privacyidea/privacyidea/commit/a3edc09beffa2104f357fe24971ea3211ce40751,
CVE-2018-1000808,,,https://github.com/pyca/pyopenssl/commit/cef7f41f4c8e2815d01313d908c72dd6b71f3cbb,git_e73818600065821d588af475b024f4eb518c3509==git_915d1d82c0fed8c656d1104b71728c1cf9747ede+git_cef7f41f4c8e2815d01313d908c72dd6b71f3cbb+git_4f0b2fa18e8dc77721c3cc11c058855e9e585b8a
CVE-2018-1000808,,,https://github.com/pyca/pyopenssl/commit/4f0b2fa18e8dc77721c3cc11c058855e9e585b8a,git_e73818600065821d588af475b024f4eb518c3509==git_915d1d82c0fed8c656d1104b71728c1cf9747ede+git_cef7f41f4c8e2815d01313d908c72dd6b71f3cbb+git_4f0b2fa18e8dc77721c3cc11c058855e9e585b8a
CVE-2018-1000808,,,https://github.com/pyca/pyopenssl/commit/915d1d82c0fed8c656d1104b71728c1cf9747ede,git_e73818600065821d588af475b024f4eb518c3509==git_915d1d82c0fed8c656d1104b71728c1cf9747ede+git_cef7f41f4c8e2815d01313d908c72dd6b71f3cbb+git_4f0b2fa18e8dc77721c3cc11c058855e9e585b8a
CVE-2018-1000808,,,https://github.com/pyca/pyopenssl/commit/e73818600065821d588af475b024f4eb518c3509,git_e73818600065821d588af475b024f4eb518c3509==git_915d1d82c0fed8c656d1104b71728c1cf9747ede+git_cef7f41f4c8e2815d01313d908c72dd6b71f3cbb+git_4f0b2fa18e8dc77721c3cc11c058855e9e585b8a
CVE-2018-1000807,,,https://github.com/pyca/pyopenssl/commit/cef7f41f4c8e2815d01313d908c72dd6b71f3cbb,git_e73818600065821d588af475b024f4eb518c3509==git_915d1d82c0fed8c656d1104b71728c1cf9747ede+git_cef7f41f4c8e2815d01313d908c72dd6b71f3cbb+git_4f0b2fa18e8dc77721c3cc11c058855e9e585b8a
CVE-2018-1000807,,,https://github.com/pyca/pyopenssl/commit/4f0b2fa18e8dc77721c3cc11c058855e9e585b8a,git_e73818600065821d588af475b024f4eb518c3509==git_915d1d82c0fed8c656d1104b71728c1cf9747ede+git_cef7f41f4c8e2815d01313d908c72dd6b71f3cbb+git_4f0b2fa18e8dc77721c3cc11c058855e9e585b8a
CVE-2018-1000807,,,https://github.com/pyca/pyopenssl/commit/915d1d82c0fed8c656d1104b71728c1cf9747ede,git_e73818600065821d588af475b024f4eb518c3509==git_915d1d82c0fed8c656d1104b71728c1cf9747ede+git_cef7f41f4c8e2815d01313d908c72dd6b71f3cbb+git_4f0b2fa18e8dc77721c3cc11c058855e9e585b8a
CVE-2018-1000807,,,https://github.com/pyca/pyopenssl/commit/e73818600065821d588af475b024f4eb518c3509,git_e73818600065821d588af475b024f4eb518c3509==git_915d1d82c0fed8c656d1104b71728c1cf9747ede+git_cef7f41f4c8e2815d01313d908c72dd6b71f3cbb+git_4f0b2fa18e8dc77721c3cc11c058855e9e585b8a
CVE-2018-1000805,,,https://github.com/paramiko/paramiko/commit/56c96a659658acdbb873aef8809a7b508434dcce,
CVE-2018-1000803,,,https://github.com/go-gitea/gitea/commit/194a11eb110cd98fc2ba52861abf7770db6885a3,git_194a11eb110cd98fc2ba52861abf7770db6885a3==git_b35b8e7898a28b82c636ec01ce4f5a69ce7a7588
CVE-2018-1000803,,,https://github.com/go-gitea/gitea/commit/99ce0bfcd7126ec0d82166c63865bde4d9d75d84,git_194a11eb110cd98fc2ba52861abf7770db6885a3==git_99ce0bfcd7126ec0d82166c63865bde4d9d75d84
CVE-2018-1000803,,,https://github.com/go-gitea/gitea/commit/b35b8e7898a28b82c636ec01ce4f5a69ce7a7588,git_194a11eb110cd98fc2ba52861abf7770db6885a3==git_b35b8e7898a28b82c636ec01ce4f5a69ce7a7588
CVE-2018-1000620,,,https://github.com/hapijs/cryptiles/commit/9332d4263a32b84e76bf538d7470d01ea63fa047,
CVE-2018-1000559,,,https://github.com/qutebrowser/qutebrowser/commit/5a7869f2feaa346853d2a85413d6527c87ef0d9f,
CVE-2018-1000559,,,https://github.com/qutebrowser/qutebrowser/commit/4c9360237f186681b1e3f2a0f30c45161cf405c7,
CVE-2018-1000539,,,https://github.com/nov/json-jwt/commit/3393f394f271c87bd42ec23c300727b4437d1638,git_3393f394f271c87bd42ec23c300727b4437d1638==git_a3b2147f0f6d9aca653e7a30e453d3a92b33413f
CVE-2018-1000539,,,https://github.com/nov/json-jwt/commit/a3b2147f0f6d9aca653e7a30e453d3a92b33413f,git_3393f394f271c87bd42ec23c300727b4437d1638==git_a3b2147f0f6d9aca653e7a30e453d3a92b33413f
